series_id,year,label,value,series_name,month,date
LNS14000003,1968,1968 Mar,3.2,seas-unemployment-white,3,1968-03-01
LNS14000003,1968,1968 Apr,3.1,seas-unemployment-white,4,1968-04-01
LNS14000003,1968,1968 May,3.1,seas-unemployment-white,5,1968-05-01
LNS14000003,1968,1968 Jun,3.4,seas-unemployment-white,6,1968-06-01
LNS14000003,1968,1968 Jul,3.2,seas-unemployment-white,7,1968-07-01
LNS14000003,1968,1968 Aug,3.2,seas-unemployment-white,8,1968-08-01
LNS14000003,1968,1968 Sep,3.1,seas-unemployment-white,9,1968-09-01
LNS14000003,1968,1968 Oct,3.0,seas-unemployment-white,10,1968-10-01
LNS14000003,1968,1968 Nov,3.0,seas-unemployment-white,11,1968-11-01
LNS14000003,1968,1968 Dec,3.0,seas-unemployment-white,12,1968-12-01
LNS14000003,1969,1969 Jan,3.0,seas-unemployment-white,1,1969-01-01
LNS14000003,1969,1969 Feb,3.0,seas-unemployment-white,2,1969-02-01
LNS14000003,1969,1969 Mar,3.0,seas-unemployment-white,3,1969-03-01
LNS14000003,1969,1969 Apr,3.0,seas-unemployment-white,4,1969-04-01
LNS14000003,1969,1969 May,3.0,seas-unemployment-white,5,1969-05-01
LNS14000003,1969,1969 Jun,3.1,seas-unemployment-white,6,1969-06-01
LNS14000003,1969,1969 Jul,3.2,seas-unemployment-white,7,1969-07-01
LNS14000003,1969,1969 Aug,3.1,seas-unemployment-white,8,1969-08-01
LNS14000003,1969,1969 Sep,3.4,seas-unemployment-white,9,1969-09-01
LNS14000003,1969,1969 Oct,3.4,seas-unemployment-white,10,1969-10-01
LNS14000003,1969,1969 Nov,3.2,seas-unemployment-white,11,1969-11-01
LNS14000003,1969,1969 Dec,3.3,seas-unemployment-white,12,1969-12-01
LNS14000003,1970,1970 Jan,3.6,seas-unemployment-white,1,1970-01-01
LNS14000003,1970,1970 Feb,3.8,seas-unemployment-white,2,1970-02-01
LNS14000003,1970,1970 Mar,4.0,seas-unemployment-white,3,1970-03-01
LNS14000003,1970,1970 Apr,4.1,seas-unemployment-white,4,1970-04-01
LNS14000003,1970,1970 May,4.4,seas-unemployment-white,5,1970-05-01
LNS14000003,1970,1970 Jun,4.5,seas-unemployment-white,6,1970-06-01
LNS14000003,1970,1970 Jul,4.6,seas-unemployment-white,7,1970-07-01
LNS14000003,1970,1970 Aug,4.7,seas-unemployment-white,8,1970-08-01
LNS14000003,1970,1970 Sep,5.0,seas-unemployment-white,9,1970-09-01
LNS14000003,1970,1970 Oct,5.2,seas-unemployment-white,10,1970-10-01
LNS14000003,1970,1970 Nov,5.4,seas-unemployment-white,11,1970-11-01
LNS14000003,1970,1970 Dec,5.6,seas-unemployment-white,12,1970-12-01
LNS14000003,1971,1971 Jan,5.5,seas-unemployment-white,1,1971-01-01
LNS14000003,1971,1971 Feb,5.3,seas-unemployment-white,2,1971-02-01
LNS14000003,1971,1971 Mar,5.5,seas-unemployment-white,3,1971-03-01
LNS14000003,1971,1971 Apr,5.4,seas-unemployment-white,4,1971-04-01
LNS14000003,1971,1971 May,5.4,seas-unemployment-white,5,1971-05-01
LNS14000003,1971,1971 Jun,5.5,seas-unemployment-white,6,1971-06-01
LNS14000003,1971,1971 Jul,5.5,seas-unemployment-white,7,1971-07-01
LNS14000003,1971,1971 Aug,5.6,seas-unemployment-white,8,1971-08-01
LNS14000003,1971,1971 Sep,5.4,seas-unemployment-white,9,1971-09-01
LNS14000003,1971,1971 Oct,5.4,seas-unemployment-white,10,1971-10-01
LNS14000003,1971,1971 Nov,5.6,seas-unemployment-white,11,1971-11-01
LNS14000003,1971,1971 Dec,5.4,seas-unemployment-white,12,1971-12-01
LNS14000003,1972,1972 Jan,5.2,seas-unemployment-white,1,1972-01-01
LNS14000003,1972,1972 Feb,5.1,seas-unemployment-white,2,1972-02-01
LNS14000003,1972,1972 Mar,5.2,seas-unemployment-white,3,1972-03-01
LNS14000003,1972,1972 Apr,5.3,seas-unemployment-white,4,1972-04-01
LNS14000003,1972,1972 May,5.1,seas-unemployment-white,5,1972-05-01
LNS14000003,1972,1972 Jun,5.1,seas-unemployment-white,6,1972-06-01
LNS14000003,1972,1972 Jul,5.1,seas-unemployment-white,7,1972-07-01
LNS14000003,1972,1972 Aug,5.1,seas-unemployment-white,8,1972-08-01
LNS14000003,1972,1972 Sep,5.0,seas-unemployment-white,9,1972-09-01
LNS14000003,1972,1972 Oct,5.1,seas-unemployment-white,10,1972-10-01
LNS14000003,1972,1972 Nov,4.7,seas-unemployment-white,11,1972-11-01
LNS14000003,1972,1972 Dec,4.6,seas-unemployment-white,12,1972-12-01
LNS14000003,1973,1973 Jan,4.5,seas-unemployment-white,1,1973-01-01
LNS14000003,1973,1973 Feb,4.5,seas-unemployment-white,2,1973-02-01
LNS14000003,1973,1973 Mar,4.4,seas-unemployment-white,3,1973-03-01
LNS14000003,1973,1973 Apr,4.5,seas-unemployment-white,4,1973-04-01
LNS14000003,1973,1973 May,4.3,seas-unemployment-white,5,1973-05-01
LNS14000003,1973,1973 Jun,4.3,seas-unemployment-white,6,1973-06-01
LNS14000003,1973,1973 Jul,4.2,seas-unemployment-white,7,1973-07-01
LNS14000003,1973,1973 Aug,4.3,seas-unemployment-white,8,1973-08-01
LNS14000003,1973,1973 Sep,4.3,seas-unemployment-white,9,1973-09-01
LNS14000003,1973,1973 Oct,4.1,seas-unemployment-white,10,1973-10-01
LNS14000003,1973,1973 Nov,4.3,seas-unemployment-white,11,1973-11-01
LNS14000003,1973,1973 Dec,4.4,seas-unemployment-white,12,1973-12-01
LNS14000003,1974,1974 Jan,4.6,seas-unemployment-white,1,1974-01-01
LNS14000003,1974,1974 Feb,4.6,seas-unemployment-white,2,1974-02-01
LNS14000003,1974,1974 Mar,4.5,seas-unemployment-white,3,1974-03-01
LNS14000003,1974,1974 Apr,4.5,seas-unemployment-white,4,1974-04-01
LNS14000003,1974,1974 May,4.6,seas-unemployment-white,5,1974-05-01
LNS14000003,1974,1974 Jun,4.8,seas-unemployment-white,6,1974-06-01
LNS14000003,1974,1974 Jul,4.9,seas-unemployment-white,7,1974-07-01
LNS14000003,1974,1974 Aug,5.0,seas-unemployment-white,8,1974-08-01
LNS14000003,1974,1974 Sep,5.4,seas-unemployment-white,9,1974-09-01
LNS14000003,1974,1974 Oct,5.4,seas-unemployment-white,10,1974-10-01
LNS14000003,1974,1974 Nov,6.0,seas-unemployment-white,11,1974-11-01
LNS14000003,1974,1974 Dec,6.4,seas-unemployment-white,12,1974-12-01
LNS14000003,1975,1975 Jan,7.4,seas-unemployment-white,1,1975-01-01
LNS14000003,1975,1975 Feb,7.4,seas-unemployment-white,2,1975-02-01
LNS14000003,1975,1975 Mar,7.8,seas-unemployment-white,3,1975-03-01
LNS14000003,1975,1975 Apr,8.0,seas-unemployment-white,4,1975-04-01
LNS14000003,1975,1975 May,8.4,seas-unemployment-white,5,1975-05-01
LNS14000003,1975,1975 Jun,8.1,seas-unemployment-white,6,1975-06-01
LNS14000003,1975,1975 Jul,8.0,seas-unemployment-white,7,1975-07-01
LNS14000003,1975,1975 Aug,7.7,seas-unemployment-white,8,1975-08-01
LNS14000003,1975,1975 Sep,7.7,seas-unemployment-white,9,1975-09-01
LNS14000003,1975,1975 Oct,7.7,seas-unemployment-white,10,1975-10-01
LNS14000003,1975,1975 Nov,7.6,seas-unemployment-white,11,1975-11-01
LNS14000003,1975,1975 Dec,7.4,seas-unemployment-white,12,1975-12-01
LNS14000003,1976,1976 Jan,7.2,seas-unemployment-white,1,1976-01-01
LNS14000003,1976,1976 Feb,6.9,seas-unemployment-white,2,1976-02-01
LNS14000003,1976,1976 Mar,6.9,seas-unemployment-white,3,1976-03-01
LNS14000003,1976,1976 Apr,6.9,seas-unemployment-white,4,1976-04-01
LNS14000003,1976,1976 May,6.7,seas-unemployment-white,5,1976-05-01
LNS14000003,1976,1976 Jun,6.9,seas-unemployment-white,6,1976-06-01
LNS14000003,1976,1976 Jul,7.1,seas-unemployment-white,7,1976-07-01
LNS14000003,1976,1976 Aug,7.1,seas-unemployment-white,8,1976-08-01
LNS14000003,1976,1976 Sep,7.0,seas-unemployment-white,9,1976-09-01
LNS14000003,1976,1976 Oct,7.0,seas-unemployment-white,10,1976-10-01
LNS14000003,1976,1976 Nov,7.1,seas-unemployment-white,11,1976-11-01
LNS14000003,1976,1976 Dec,7.0,seas-unemployment-white,12,1976-12-01
LNS14000003,1977,1977 Jan,6.8,seas-unemployment-white,1,1977-01-01
LNS14000003,1977,1977 Feb,6.9,seas-unemployment-white,2,1977-02-01
LNS14000003,1977,1977 Mar,6.7,seas-unemployment-white,3,1977-03-01
LNS14000003,1977,1977 Apr,6.4,seas-unemployment-white,4,1977-04-01
LNS14000003,1977,1977 May,6.3,seas-unemployment-white,5,1977-05-01
LNS14000003,1977,1977 Jun,6.4,seas-unemployment-white,6,1977-06-01
LNS14000003,1977,1977 Jul,6.0,seas-unemployment-white,7,1977-07-01
LNS14000003,1977,1977 Aug,6.0,seas-unemployment-white,8,1977-08-01
LNS14000003,1977,1977 Sep,6.0,seas-unemployment-white,9,1977-09-01
LNS14000003,1977,1977 Oct,5.9,seas-unemployment-white,10,1977-10-01
LNS14000003,1977,1977 Nov,5.8,seas-unemployment-white,11,1977-11-01
LNS14000003,1977,1977 Dec,5.5,seas-unemployment-white,12,1977-12-01
LNS14000003,1978,1978 Jan,5.5,seas-unemployment-white,1,1978-01-01
LNS14000003,1978,1978 Feb,5.5,seas-unemployment-white,2,1978-02-01
LNS14000003,1978,1978 Mar,5.4,seas-unemployment-white,3,1978-03-01
LNS14000003,1978,1978 Apr,5.3,seas-unemployment-white,4,1978-04-01
LNS14000003,1978,1978 May,5.2,seas-unemployment-white,5,1978-05-01
LNS14000003,1978,1978 Jun,5.0,seas-unemployment-white,6,1978-06-01
LNS14000003,1978,1978 Jul,5.3,seas-unemployment-white,7,1978-07-01
LNS14000003,1978,1978 Aug,5.1,seas-unemployment-white,8,1978-08-01
LNS14000003,1978,1978 Sep,5.2,seas-unemployment-white,9,1978-09-01
LNS14000003,1978,1978 Oct,5.0,seas-unemployment-white,10,1978-10-01
LNS14000003,1978,1978 Nov,5.0,seas-unemployment-white,11,1978-11-01
LNS14000003,1978,1978 Dec,5.2,seas-unemployment-white,12,1978-12-01
LNS14000003,1979,1979 Jan,5.1,seas-unemployment-white,1,1979-01-01
LNS14000003,1979,1979 Feb,5.1,seas-unemployment-white,2,1979-02-01
LNS14000003,1979,1979 Mar,5.1,seas-unemployment-white,3,1979-03-01
LNS14000003,1979,1979 Apr,5.0,seas-unemployment-white,4,1979-04-01
LNS14000003,1979,1979 May,4.8,seas-unemployment-white,5,1979-05-01
LNS14000003,1979,1979 Jun,4.9,seas-unemployment-white,6,1979-06-01
LNS14000003,1979,1979 Jul,4.9,seas-unemployment-white,7,1979-07-01
LNS14000003,1979,1979 Aug,5.3,seas-unemployment-white,8,1979-08-01
LNS14000003,1979,1979 Sep,5.2,seas-unemployment-white,9,1979-09-01
LNS14000003,1979,1979 Oct,5.2,seas-unemployment-white,10,1979-10-01
LNS14000003,1979,1979 Nov,5.2,seas-unemployment-white,11,1979-11-01
LNS14000003,1979,1979 Dec,5.2,seas-unemployment-white,12,1979-12-01
LNS14000003,1980,1980 Jan,5.5,seas-unemployment-white,1,1980-01-01
LNS14000003,1980,1980 Feb,5.5,seas-unemployment-white,2,1980-02-01
LNS14000003,1980,1980 Mar,5.6,seas-unemployment-white,3,1980-03-01
LNS14000003,1980,1980 Apr,6.1,seas-unemployment-white,4,1980-04-01
LNS14000003,1980,1980 May,6.6,seas-unemployment-white,5,1980-05-01
LNS14000003,1980,1980 Jun,6.7,seas-unemployment-white,6,1980-06-01
LNS14000003,1980,1980 Jul,6.9,seas-unemployment-white,7,1980-07-01
LNS14000003,1980,1980 Aug,6.9,seas-unemployment-white,8,1980-08-01
LNS14000003,1980,1980 Sep,6.6,seas-unemployment-white,9,1980-09-01
LNS14000003,1980,1980 Oct,6.6,seas-unemployment-white,10,1980-10-01
LNS14000003,1980,1980 Nov,6.5,seas-unemployment-white,11,1980-11-01
LNS14000003,1980,1980 Dec,6.3,seas-unemployment-white,12,1980-12-01
LNS14000003,1981,1981 Jan,6.7,seas-unemployment-white,1,1981-01-01
LNS14000003,1981,1981 Feb,6.6,seas-unemployment-white,2,1981-02-01
LNS14000003,1981,1981 Mar,6.5,seas-unemployment-white,3,1981-03-01
LNS14000003,1981,1981 Apr,6.4,seas-unemployment-white,4,1981-04-01
LNS14000003,1981,1981 May,6.6,seas-unemployment-white,5,1981-05-01
LNS14000003,1981,1981 Jun,6.5,seas-unemployment-white,6,1981-06-01
LNS14000003,1981,1981 Jul,6.3,seas-unemployment-white,7,1981-07-01
LNS14000003,1981,1981 Aug,6.3,seas-unemployment-white,8,1981-08-01
LNS14000003,1981,1981 Sep,6.6,seas-unemployment-white,9,1981-09-01
LNS14000003,1981,1981 Oct,6.9,seas-unemployment-white,10,1981-10-01
LNS14000003,1981,1981 Nov,7.3,seas-unemployment-white,11,1981-11-01
LNS14000003,1981,1981 Dec,7.5,seas-unemployment-white,12,1981-12-01
LNS14000003,1982,1982 Jan,7.6,seas-unemployment-white,1,1982-01-01
LNS14000003,1982,1982 Feb,7.8,seas-unemployment-white,2,1982-02-01
LNS14000003,1982,1982 Mar,8.0,seas-unemployment-white,3,1982-03-01
LNS14000003,1982,1982 Apr,8.3,seas-unemployment-white,4,1982-04-01
LNS14000003,1982,1982 May,8.2,seas-unemployment-white,5,1982-05-01
LNS14000003,1982,1982 Jun,8.5,seas-unemployment-white,6,1982-06-01
LNS14000003,1982,1982 Jul,8.7,seas-unemployment-white,7,1982-07-01
LNS14000003,1982,1982 Aug,8.7,seas-unemployment-white,8,1982-08-01
LNS14000003,1982,1982 Sep,9.0,seas-unemployment-white,9,1982-09-01
LNS14000003,1982,1982 Oct,9.2,seas-unemployment-white,10,1982-10-01
LNS14000003,1982,1982 Nov,9.6,seas-unemployment-white,11,1982-11-01
LNS14000003,1982,1982 Dec,9.7,seas-unemployment-white,12,1982-12-01
LNS14000003,1983,1983 Jan,9.1,seas-unemployment-white,1,1983-01-01
LNS14000003,1983,1983 Feb,9.3,seas-unemployment-white,2,1983-02-01
LNS14000003,1983,1983 Mar,9.1,seas-unemployment-white,3,1983-03-01
LNS14000003,1983,1983 Apr,8.9,seas-unemployment-white,4,1983-04-01
LNS14000003,1983,1983 May,8.8,seas-unemployment-white,5,1983-05-01
LNS14000003,1983,1983 Jun,8.7,seas-unemployment-white,6,1983-06-01
LNS14000003,1983,1983 Jul,8.2,seas-unemployment-white,7,1983-07-01
LNS14000003,1983,1983 Aug,8.2,seas-unemployment-white,8,1983-08-01
LNS14000003,1983,1983 Sep,8.0,seas-unemployment-white,9,1983-09-01
LNS14000003,1983,1983 Oct,7.7,seas-unemployment-white,10,1983-10-01
LNS14000003,1983,1983 Nov,7.4,seas-unemployment-white,11,1983-11-01
LNS14000003,1983,1983 Dec,7.1,seas-unemployment-white,12,1983-12-01
LNS14000003,1984,1984 Jan,6.9,seas-unemployment-white,1,1984-01-01
LNS14000003,1984,1984 Feb,6.8,seas-unemployment-white,2,1984-02-01
LNS14000003,1984,1984 Mar,6.7,seas-unemployment-white,3,1984-03-01
LNS14000003,1984,1984 Apr,6.7,seas-unemployment-white,4,1984-04-01
LNS14000003,1984,1984 May,6.4,seas-unemployment-white,5,1984-05-01
LNS14000003,1984,1984 Jun,6.2,seas-unemployment-white,6,1984-06-01
LNS14000003,1984,1984 Jul,6.3,seas-unemployment-white,7,1984-07-01
LNS14000003,1984,1984 Aug,6.4,seas-unemployment-white,8,1984-08-01
LNS14000003,1984,1984 Sep,6.4,seas-unemployment-white,9,1984-09-01
LNS14000003,1984,1984 Oct,6.3,seas-unemployment-white,10,1984-10-01
LNS14000003,1984,1984 Nov,6.2,seas-unemployment-white,11,1984-11-01
LNS14000003,1984,1984 Dec,6.3,seas-unemployment-white,12,1984-12-01
LNS14000003,1985,1985 Jan,6.3,seas-unemployment-white,1,1985-01-01
LNS14000003,1985,1985 Feb,6.2,seas-unemployment-white,2,1985-02-01
LNS14000003,1985,1985 Mar,6.2,seas-unemployment-white,3,1985-03-01
LNS14000003,1985,1985 Apr,6.3,seas-unemployment-white,4,1985-04-01
LNS14000003,1985,1985 May,6.2,seas-unemployment-white,5,1985-05-01
LNS14000003,1985,1985 Jun,6.5,seas-unemployment-white,6,1985-06-01
LNS14000003,1985,1985 Jul,6.4,seas-unemployment-white,7,1985-07-01
LNS14000003,1985,1985 Aug,6.2,seas-unemployment-white,8,1985-08-01
LNS14000003,1985,1985 Sep,6.1,seas-unemployment-white,9,1985-09-01
LNS14000003,1985,1985 Oct,6.1,seas-unemployment-white,10,1985-10-01
LNS14000003,1985,1985 Nov,5.9,seas-unemployment-white,11,1985-11-01
LNS14000003,1985,1985 Dec,6.0,seas-unemployment-white,12,1985-12-01
LNS14000003,1986,1986 Jan,5.7,seas-unemployment-white,1,1986-01-01
LNS14000003,1986,1986 Feb,6.3,seas-unemployment-white,2,1986-02-01
LNS14000003,1986,1986 Mar,6.2,seas-unemployment-white,3,1986-03-01
LNS14000003,1986,1986 Apr,6.1,seas-unemployment-white,4,1986-04-01
LNS14000003,1986,1986 May,6.2,seas-unemployment-white,5,1986-05-01
LNS14000003,1986,1986 Jun,6.2,seas-unemployment-white,6,1986-06-01
LNS14000003,1986,1986 Jul,6.1,seas-unemployment-white,7,1986-07-01
LNS14000003,1986,1986 Aug,5.9,seas-unemployment-white,8,1986-08-01
LNS14000003,1986,1986 Sep,6.0,seas-unemployment-white,9,1986-09-01
LNS14000003,1986,1986 Oct,6.0,seas-unemployment-white,10,1986-10-01
LNS14000003,1986,1986 Nov,6.0,seas-unemployment-white,11,1986-11-01
LNS14000003,1986,1986 Dec,5.8,seas-unemployment-white,12,1986-12-01
LNS14000003,1987,1987 Jan,5.7,seas-unemployment-white,1,1987-01-01
LNS14000003,1987,1987 Feb,5.7,seas-unemployment-white,2,1987-02-01
LNS14000003,1987,1987 Mar,5.7,seas-unemployment-white,3,1987-03-01
LNS14000003,1987,1987 Apr,5.4,seas-unemployment-white,4,1987-04-01
LNS14000003,1987,1987 May,5.4,seas-unemployment-white,5,1987-05-01
LNS14000003,1987,1987 Jun,5.4,seas-unemployment-white,6,1987-06-01
LNS14000003,1987,1987 Jul,5.2,seas-unemployment-white,7,1987-07-01
LNS14000003,1987,1987 Aug,5.1,seas-unemployment-white,8,1987-08-01
LNS14000003,1987,1987 Sep,5.1,seas-unemployment-white,9,1987-09-01
LNS14000003,1987,1987 Oct,5.2,seas-unemployment-white,10,1987-10-01
LNS14000003,1987,1987 Nov,5.0,seas-unemployment-white,11,1987-11-01
LNS14000003,1987,1987 Dec,4.9,seas-unemployment-white,12,1987-12-01
LNS14000003,1988,1988 Jan,5.0,seas-unemployment-white,1,1988-01-01
LNS14000003,1988,1988 Feb,4.9,seas-unemployment-white,2,1988-02-01
LNS14000003,1988,1988 Mar,4.8,seas-unemployment-white,3,1988-03-01
LNS14000003,1988,1988 Apr,4.6,seas-unemployment-white,4,1988-04-01
LNS14000003,1988,1988 May,4.7,seas-unemployment-white,5,1988-05-01
LNS14000003,1988,1988 Jun,4.6,seas-unemployment-white,6,1988-06-01
LNS14000003,1988,1988 Jul,4.7,seas-unemployment-white,7,1988-07-01
LNS14000003,1988,1988 Aug,4.8,seas-unemployment-white,8,1988-08-01
LNS14000003,1988,1988 Sep,4.8,seas-unemployment-white,9,1988-09-01
LNS14000003,1988,1988 Oct,4.7,seas-unemployment-white,10,1988-10-01
LNS14000003,1988,1988 Nov,4.6,seas-unemployment-white,11,1988-11-01
LNS14000003,1988,1988 Dec,4.6,seas-unemployment-white,12,1988-12-01
LNS14000003,1989,1989 Jan,4.6,seas-unemployment-white,1,1989-01-01
LNS14000003,1989,1989 Feb,4.3,seas-unemployment-white,2,1989-02-01
LNS14000003,1989,1989 Mar,4.2,seas-unemployment-white,3,1989-03-01
LNS14000003,1989,1989 Apr,4.5,seas-unemployment-white,4,1989-04-01
LNS14000003,1989,1989 May,4.4,seas-unemployment-white,5,1989-05-01
LNS14000003,1989,1989 Jun,4.5,seas-unemployment-white,6,1989-06-01
LNS14000003,1989,1989 Jul,4.5,seas-unemployment-white,7,1989-07-01
LNS14000003,1989,1989 Aug,4.5,seas-unemployment-white,8,1989-08-01
LNS14000003,1989,1989 Sep,4.5,seas-unemployment-white,9,1989-09-01
LNS14000003,1989,1989 Oct,4.5,seas-unemployment-white,10,1989-10-01
LNS14000003,1989,1989 Nov,4.6,seas-unemployment-white,11,1989-11-01
LNS14000003,1989,1989 Dec,4.6,seas-unemployment-white,12,1989-12-01
LNS14000003,1990,1990 Jan,4.6,seas-unemployment-white,1,1990-01-01
LNS14000003,1990,1990 Feb,4.6,seas-unemployment-white,2,1990-02-01
LNS14000003,1990,1990 Mar,4.5,seas-unemployment-white,3,1990-03-01
LNS14000003,1990,1990 Apr,4.7,seas-unemployment-white,4,1990-04-01
LNS14000003,1990,1990 May,4.6,seas-unemployment-white,5,1990-05-01
LNS14000003,1990,1990 Jun,4.5,seas-unemployment-white,6,1990-06-01
LNS14000003,1990,1990 Jul,4.7,seas-unemployment-white,7,1990-07-01
LNS14000003,1990,1990 Aug,4.9,seas-unemployment-white,8,1990-08-01
LNS14000003,1990,1990 Sep,5.0,seas-unemployment-white,9,1990-09-01
LNS14000003,1990,1990 Oct,5.1,seas-unemployment-white,10,1990-10-01
LNS14000003,1990,1990 Nov,5.3,seas-unemployment-white,11,1990-11-01
LNS14000003,1990,1990 Dec,5.4,seas-unemployment-white,12,1990-12-01
LNS14000003,1991,1991 Jan,5.6,seas-unemployment-white,1,1991-01-01
LNS14000003,1991,1991 Feb,5.8,seas-unemployment-white,2,1991-02-01
LNS14000003,1991,1991 Mar,6.0,seas-unemployment-white,3,1991-03-01
LNS14000003,1991,1991 Apr,5.9,seas-unemployment-white,4,1991-04-01
LNS14000003,1991,1991 May,6.1,seas-unemployment-white,5,1991-05-01
LNS14000003,1991,1991 Jun,6.2,seas-unemployment-white,6,1991-06-01
LNS14000003,1991,1991 Jul,6.2,seas-unemployment-white,7,1991-07-01
LNS14000003,1991,1991 Aug,6.2,seas-unemployment-white,8,1991-08-01
LNS14000003,1991,1991 Sep,6.2,seas-unemployment-white,9,1991-09-01
LNS14000003,1991,1991 Oct,6.2,seas-unemployment-white,10,1991-10-01
LNS14000003,1991,1991 Nov,6.3,seas-unemployment-white,11,1991-11-01
LNS14000003,1991,1991 Dec,6.5,seas-unemployment-white,12,1991-12-01
LNS14000003,1992,1992 Jan,6.4,seas-unemployment-white,1,1992-01-01
LNS14000003,1992,1992 Feb,6.5,seas-unemployment-white,2,1992-02-01
LNS14000003,1992,1992 Mar,6.5,seas-unemployment-white,3,1992-03-01
LNS14000003,1992,1992 Apr,6.5,seas-unemployment-white,4,1992-04-01
LNS14000003,1992,1992 May,6.6,seas-unemployment-white,5,1992-05-01
LNS14000003,1992,1992 Jun,6.9,seas-unemployment-white,6,1992-06-01
LNS14000003,1992,1992 Jul,6.7,seas-unemployment-white,7,1992-07-01
LNS14000003,1992,1992 Aug,6.7,seas-unemployment-white,8,1992-08-01
LNS14000003,1992,1992 Sep,6.7,seas-unemployment-white,9,1992-09-01
LNS14000003,1992,1992 Oct,6.5,seas-unemployment-white,10,1992-10-01
LNS14000003,1992,1992 Nov,6.5,seas-unemployment-white,11,1992-11-01
LNS14000003,1992,1992 Dec,6.5,seas-unemployment-white,12,1992-12-01
LNS14000003,1993,1993 Jan,6.3,seas-unemployment-white,1,1993-01-01
LNS14000003,1993,1993 Feb,6.2,seas-unemployment-white,2,1993-02-01
LNS14000003,1993,1993 Mar,6.1,seas-unemployment-white,3,1993-03-01
LNS14000003,1993,1993 Apr,6.1,seas-unemployment-white,4,1993-04-01
LNS14000003,1993,1993 May,6.2,seas-unemployment-white,5,1993-05-01
LNS14000003,1993,1993 Jun,6.2,seas-unemployment-white,6,1993-06-01
LNS14000003,1993,1993 Jul,6.1,seas-unemployment-white,7,1993-07-01
LNS14000003,1993,1993 Aug,6.0,seas-unemployment-white,8,1993-08-01
LNS14000003,1993,1993 Sep,5.9,seas-unemployment-white,9,1993-09-01
LNS14000003,1993,1993 Oct,6.2,seas-unemployment-white,10,1993-10-01
LNS14000003,1993,1993 Nov,5.7,seas-unemployment-white,11,1993-11-01
LNS14000003,1993,1993 Dec,5.8,seas-unemployment-white,12,1993-12-01
LNS14000003,1994,1994 Jan,5.7,seas-unemployment-white,1,1994-01-01
LNS14000003,1994,1994 Feb,5.7,seas-unemployment-white,2,1994-02-01
LNS14000003,1994,1994 Mar,5.7,seas-unemployment-white,3,1994-03-01
LNS14000003,1994,1994 Apr,5.6,seas-unemployment-white,4,1994-04-01
LNS14000003,1994,1994 May,5.2,seas-unemployment-white,5,1994-05-01
LNS14000003,1994,1994 Jun,5.3,seas-unemployment-white,6,1994-06-01
LNS14000003,1994,1994 Jul,5.3,seas-unemployment-white,7,1994-07-01
LNS14000003,1994,1994 Aug,5.2,seas-unemployment-white,8,1994-08-01
LNS14000003,1994,1994 Sep,5.1,seas-unemployment-white,9,1994-09-01
LNS14000003,1994,1994 Oct,5.0,seas-unemployment-white,10,1994-10-01
LNS14000003,1994,1994 Nov,4.8,seas-unemployment-white,11,1994-11-01
LNS14000003,1994,1994 Dec,4.8,seas-unemployment-white,12,1994-12-01
LNS14000003,1995,1995 Jan,4.8,seas-unemployment-white,1,1995-01-01
LNS14000003,1995,1995 Feb,4.7,seas-unemployment-white,2,1995-02-01
LNS14000003,1995,1995 Mar,4.7,seas-unemployment-white,3,1995-03-01
LNS14000003,1995,1995 Apr,5.0,seas-unemployment-white,4,1995-04-01
LNS14000003,1995,1995 May,5.0,seas-unemployment-white,5,1995-05-01
LNS14000003,1995,1995 Jun,4.9,seas-unemployment-white,6,1995-06-01
LNS14000003,1995,1995 Jul,4.9,seas-unemployment-white,7,1995-07-01
LNS14000003,1995,1995 Aug,4.9,seas-unemployment-white,8,1995-08-01
LNS14000003,1995,1995 Sep,4.9,seas-unemployment-white,9,1995-09-01
LNS14000003,1995,1995 Oct,4.9,seas-unemployment-white,10,1995-10-01
LNS14000003,1995,1995 Nov,5.0,seas-unemployment-white,11,1995-11-01
LNS14000003,1995,1995 Dec,4.9,seas-unemployment-white,12,1995-12-01
LNS14000003,1996,1996 Jan,4.9,seas-unemployment-white,1,1996-01-01
LNS14000003,1996,1996 Feb,4.8,seas-unemployment-white,2,1996-02-01
LNS14000003,1996,1996 Mar,4.8,seas-unemployment-white,3,1996-03-01
LNS14000003,1996,1996 Apr,4.8,seas-unemployment-white,4,1996-04-01
LNS14000003,1996,1996 May,4.9,seas-unemployment-white,5,1996-05-01
LNS14000003,1996,1996 Jun,4.6,seas-unemployment-white,6,1996-06-01
LNS14000003,1996,1996 Jul,4.7,seas-unemployment-white,7,1996-07-01
LNS14000003,1996,1996 Aug,4.4,seas-unemployment-white,8,1996-08-01
LNS14000003,1996,1996 Sep,4.5,seas-unemployment-white,9,1996-09-01
LNS14000003,1996,1996 Oct,4.5,seas-unemployment-white,10,1996-10-01
LNS14000003,1996,1996 Nov,4.6,seas-unemployment-white,11,1996-11-01
LNS14000003,1996,1996 Dec,4.6,seas-unemployment-white,12,1996-12-01
LNS14000003,1997,1997 Jan,4.5,seas-unemployment-white,1,1997-01-01
LNS14000003,1997,1997 Feb,4.5,seas-unemployment-white,2,1997-02-01
LNS14000003,1997,1997 Mar,4.4,seas-unemployment-white,3,1997-03-01
LNS14000003,1997,1997 Apr,4.3,seas-unemployment-white,4,1997-04-01
LNS14000003,1997,1997 May,4.1,seas-unemployment-white,5,1997-05-01
